2083,15
2084,18
2085,20
2086,40
2087,9
2088,13
2089,4
2090,32
2091,26
2092,1
2093,32
2094,13
2095,33
2096,13
2097,31
2098,5
2099,4
2100,16
2101,31
2102,47
2103,39
2104,1
2105,31
2106,18
2107,13
2108,23
2109,22
2110,18
2111,36
2112,31
2113,48
2114,13
2115,24
2116,3
2117,18
2118,5
2119,40
2120,32
2121,18
2122,20
2123,43
2124,23
2125,11
2126,43
2127,10
2128,31
2129,23
2130,3
2131,15
2132,38
2133,27
2134,18
2135,18
2136,31
2137,43
2138,40
2139,35
2140,18
2141,34
2142,18
2143,44
2144,15
2145,11
2146,40
2147,0
2148,40
2149,37
2150,11
2151,39
2152,47
2153,40
2154,32
2155,17
2156,40
2157,29
2158,13
2159,18
2160,16
2161,23
2162,43
2163,40
2164,31
2165,11
2166,40
2167,32
2168,2
2169,14
2170,20
2171,48
2172,28
2173,18
2174,13
2175,32
2176,0
2177,23
2178,18
2179,1
2180,16
2181,1
2182,11
2183,24
2184,33
2185,24
2186,13
2187,13
2188,31
2189,37
2190,3
2191,17
2192,24
2193,42
2194,13
2195,48
2196,18
2197,3
2198,32
2199,24
2200,32
2201,0
2202,37
2203,10
2204,44
2205,43
2206,23
2207,18
2208,15
2209,17
2210,20
2211,18
2212,23
2213,18
2214,5
2215,23
2216,1
2217,1
2218,22
2219,1
2220,5
2221,47
2222,44
2223,38
2224,44
2225,17
2226,18
2227,1
2228,32
2229,24
2230,43
2231,38
2232,24
2233,2
2234,38
2235,0
2236,32
2237,37
2238,39
2239,32
2240,24
2241,34
2242,7
2243,40
2244,45
2245,33
2246,24
2247,37
2248,18
2249,0
2250,32
2251,18
2252,32
2253,34
2254,32
2255,3
2256,46
2257,7
2258,38
2259,15
2260,24
2261,26
2262,18
2263,5
2264,1
2265,38
2266,2
2267,20
2268,24
2269,37
2270,37
2271,43
2272,18
2273,33
2274,13
2275,18
2276,44
2277,27
2278,44
2279,30
2280,32
2281,32
2282,49
2283,5
2284,13
2285,11
2286,18
2287,18
2288,3
2289,2
2290,32
2291,11
2292,46
2293,18
2294,32
2295,47
2296,31
2297,3
2298,3
2299,18
2300,7
2301,18
2302,18
2303,17
2304,1
2305,44
2306,44
2307,1
2308,31
2309,40
2310,22
2311,33
2312,18
2313,40
2314,1
2315,23
2316,32
2317,11
2318,0
2319,5
2320,41
2321,31
2322,47
2323,24
2324,18
2325,15
2326,29
2327,47
2328,31
2329,47
2330,13
2331,3
2332,45
2333,36
2334,5
2335,18
2336,12
2337,15
2338,20
2339,24
2340,32
2341,48
2342,32
2343,32
2344,38
2345,14
2346,44
2347,23
2348,43
2349,43
2350,23
2351,18
2352,14
2353,23
2354,5
2355,45
2356,35
2357,24
2358,32
2359,23
2360,32
2361,28
2362,38
2363,34
2364,35
2365,18
2366,2
2367,33
2368,32
2369,13
2370,15
2371,1
2372,49
2373,33
2374,27
2375,5
2376,33
2377,36
2378,8
2379,23
2380,37
2381,37
2382,29
2383,31
2384,46
2385,18
2386,42
2387,18
2388,32
2389,32
2390,43
2391,31
2392,0
2393,33
2394,13
2395,45
2396,32
2397,32
2398,38
2399,40
2400,13
2401,39
2402,32
2403,43
2404,27
2405,13
2406,44
2407,27
2408,47
2409,45
2410,38
2411,38
2412,48
2413,0
2414,23
2415,13
2416,14
2417,24
2418,38
2419,39
2420,9
2421,2
2422,40
2423,27
2424,18
2425,3
2426,30
2427,1
2428,20
2429,5
2430,37
2431,35
2432,44
2433,18
2434,32
2435,33
2436,43
2437,10
2438,41
2439,32
2440,27
2441,38
2442,18
2443,24
2444,14
2445,10
2446,5
2447,23
2448,13
2449,47
2450,18
2451,44
2452,23
2453,37
2454,23
2455,0
2456,24
2457,1
2458,43
2459,41
2460,18
2461,18
2462,18
2463,24
2464,15
2465,43
2466,26
2467,24
2468,16
2469,3
2470,37
2471,18
2472,18
2473,31
2474,32
2475,32
2476,24
2477,43
2478,0
2479,30
2480,38
2481,32
2482,32
2483,16
2484,48
2485,16
2486,17
2487,11
2488,1
2489,44
2490,31
2491,24
2492,26
2493,2
2494,37
2495,40
2496,24
2497,10
2498,23
2499,42
